"""http://localhost:8080#volleyball-3349~22110""","""Give me all volleyball  Yokohama Marine Tower.""","""select  ?o    {    <http://dbpedia.org/resource/Yokohama_Marine_Tower> <http://dbpedia.org/ontology/height>  ?o .    }""","""106.0704^^xsd:double""","""106.0704^^xsd:double""","""NPP""","""single"""
"""http://localhost:8080#volleyball-3349~22111""","""List all the volleyball  Yokohama Marine Tower.""","""select  ?o    {    <http://dbpedia.org/resource/Yokohama_Marine_Tower> <http://dbpedia.org/ontology/height>  ?o .    }""","""106.0704^^xsd:double""","""106.0704^^xsd:double""","""NPP""","""single"""
"""http://localhost:8080#volleyball-3349~22112""","""show me all volleyball  Yokohama Marine Tower.""","""select  ?o    {    <http://dbpedia.org/resource/Yokohama_Marine_Tower> <http://dbpedia.org/ontology/height>  ?o .    }""","""106.0704^^xsd:double""","""106.0704^^xsd:double""","""NPP""","""single"""
"""http://localhost:8080#volleyball-3349~22113""","""What are the volleyball  Yokohama Marine Tower?""","""select  ?o    {    <http://dbpedia.org/resource/Yokohama_Marine_Tower> <http://dbpedia.org/ontology/height>  ?o .    }""","""106.0704^^xsd:double""","""106.0704^^xsd:double""","""NPP""","""single"""
"""http://localhost:8080#volleyball-3349~22114""","""What is the volleyball  Yokohama Marine Tower?""","""select  ?o    {    <http://dbpedia.org/resource/Yokohama_Marine_Tower> <http://dbpedia.org/ontology/height>  ?o .    }""","""106.0704^^xsd:double""","""106.0704^^xsd:double""","""NPP""","""single"""
"""http://localhost:8080#volleyball-3349~22115""","""What was the volleyball  Yokohama Marine Tower?""","""select  ?o    {    <http://dbpedia.org/resource/Yokohama_Marine_Tower> <http://dbpedia.org/ontology/height>  ?o .    }""","""106.0704^^xsd:double""","""106.0704^^xsd:double""","""NPP""","""single"""
"""http://localhost:8080#volleyball-3349~22116""","""What were the volleyball  Yokohama Marine Tower?""","""select  ?o    {    <http://dbpedia.org/resource/Yokohama_Marine_Tower> <http://dbpedia.org/ontology/height>  ?o .    }""","""106.0704^^xsd:double""","""106.0704^^xsd:double""","""NPP""","""single"""
"""http://localhost:8080#volleyball-3349~22118""","""106.0704^^xsd:double is the volleyball  which basketball player?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/height>  106.0704^^xsd:double .    }""","""http://dbpedia.org/resource/Yokohama_Marine_Tower""","""Yokohama Marine Tower""","""NPP""","""single"""
"""http://localhost:8080#volleyball-3349~22119""","""106.0704^^xsd:double was the volleyball  which basketball player?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/height>  106.0704^^xsd:double .    }""","""http://dbpedia.org/resource/Yokohama_Marine_Tower""","""Yokohama Marine Tower""","""NPP""","""single"""
"""http://localhost:8080#volleyball-3349~22121""","""How many volleyball does Yokohama Marine Tower have?""","""select (COUNT(DISTINCT ?objOfProp) as ?c) WHERE    {    <http://dbpedia.org/resource/Yokohama_Marine_Tower> <http://dbpedia.org/ontology/height>  ?objOfProp .    }""","""106.0704^^xsd:double""","""106.0704^^xsd:double""","""NPP""","""single"""
"""http://localhost:8080#volleyball-3349~22123""","""the volleyball  Yokohama Marine Tower?""","""select  ?o    {    <http://dbpedia.org/resource/Yokohama_Marine_Tower> <http://dbpedia.org/ontology/height>  ?o .    }""","""106.0704^^xsd:double""","""106.0704^^xsd:double""","""NPP""","""single"""
